2024-10-03 10:15:49 [main] INFO  MainController:174 - Restock-Product Query executed in 0ms
2024-10-03 10:15:49 [main] INFO  MainController:161 - Sell-Product Query executed in 0ms
2024-10-03 10:15:49 [main] INFO  MainController:82 - Delete-Product Query executed in 0ms
2024-10-03 10:15:49 [main] INFO  MainController:66 - Get-Product Query executed in 0ms
2024-10-03 10:15:49 [main] INFO  MainController:136 - Update-Category Query executed in 0ms
2024-10-03 10:15:49 [main] INFO  MainController:49 - Add-Product Query executed in 0ms
2024-10-03 10:16:30 [main] INFO  MainController:148 - Delete-Category Query executed in 8ms
2024-10-03 10:16:30 [main] INFO  MainController:108 - Add-Category Query executed in 0ms
2024-10-03 10:16:30 [main] INFO  MainController:122 - Get-Category Query executed in 0ms
2024-10-03 10:16:30 [main] INFO  MainController:97 - Update-Product Query executed in 0ms
2024-10-03 10:16:30 [main] INFO  MainController:174 - Restock-Product Query executed in 0ms
2024-10-03 10:16:30 [main] INFO  MainController:161 - Sell-Product Query executed in 0ms
2024-10-03 10:16:31 [main] INFO  MainController:82 - Delete-Product Query executed in 0ms
2024-10-03 10:16:31 [main] INFO  MainController:66 - Get-Product Query executed in 0ms
2024-10-03 10:16:31 [main] INFO  MainController:136 - Update-Category Query executed in 0ms
2024-10-03 10:16:31 [main] INFO  MainController:49 - Add-Product Query executed in 0ms
2024-10-03 12:29:10 [main] INFO  MainController:148 - Delete-Category Query executed in 8ms
2024-10-03 12:29:10 [main] INFO  MainController:108 - Add-Category Query executed in 0ms
2024-10-03 12:29:10 [main] INFO  MainController:122 - Get-Category Query executed in 0ms
2024-10-03 12:29:11 [main] INFO  MainController:97 - Update-Product Query executed in 0ms
2024-10-03 12:29:11 [main] INFO  MainController:174 - Restock-Product Query executed in 0ms
2024-10-03 12:29:11 [main] INFO  MainController:161 - Sell-Product Query executed in 0ms
2024-10-03 12:29:11 [main] INFO  MainController:82 - Delete-Product Query executed in 0ms
2024-10-03 12:29:11 [main] INFO  MainController:66 - Get-Product Query executed in 0ms
2024-10-03 12:29:11 [main] INFO  MainController:136 - Update-Category Query executed in 0ms
2024-10-03 12:29:11 [main] INFO  MainController:49 - Add-Product Query executed in 0ms
2024-10-03 12:29:38 [main] INFO  MainController:148 - Delete-Category Query executed in 7ms
2024-10-03 12:29:39 [main] INFO  MainController:108 - Add-Category Query executed in 0ms
2024-10-03 12:29:39 [main] INFO  MainController:122 - Get-Category Query executed in 0ms
2024-10-03 12:29:39 [main] INFO  MainController:97 - Update-Product Query executed in 0ms
2024-10-03 12:29:39 [main] INFO  MainController:174 - Restock-Product Query executed in 0ms
2024-10-03 12:29:39 [main] INFO  MainController:161 - Sell-Product Query executed in 0ms
2024-10-03 12:29:39 [main] INFO  MainController:82 - Delete-Product Query executed in 0ms
2024-10-03 12:29:39 [main] INFO  MainController:66 - Get-Product Query executed in 0ms
2024-10-03 12:29:39 [main] INFO  MainController:136 - Update-Category Query executed in 0ms
2024-10-03 12:29:39 [main] INFO  MainController:49 - Add-Product Query executed in 0ms
2024-10-03 12:47:03 [main] INFO  MainController:148 - Delete-Category Query executed in 8ms
2024-10-03 12:47:04 [main] INFO  MainController:108 - Add-Category Query executed in 0ms
2024-10-03 12:47:04 [main] INFO  MainController:122 - Get-Category Query executed in 0ms
2024-10-03 12:47:04 [main] INFO  MainController:97 - Update-Product Query executed in 0ms
2024-10-03 12:47:04 [main] INFO  MainController:174 - Restock-Product Query executed in 0ms
2024-10-03 12:47:04 [main] INFO  MainController:161 - Sell-Product Query executed in 0ms
2024-10-03 12:47:04 [main] INFO  MainController:82 - Delete-Product Query executed in 0ms
2024-10-03 12:47:04 [main] INFO  MainController:66 - Get-Product Query executed in 0ms
2024-10-03 12:47:04 [main] INFO  MainController:136 - Update-Category Query executed in 0ms
2024-10-03 12:47:04 [main] INFO  MainController:49 - Add-Product Query executed in 0ms
2024-10-03 12:56:35 [main] INFO  MainController:148 - Delete-Category Query executed in 14ms
2024-10-03 12:56:35 [main] INFO  MainController:108 - Add-Category Query executed in 0ms
2024-10-03 12:56:35 [main] INFO  MainController:122 - Get-Category Query executed in 0ms
2024-10-03 12:56:35 [main] INFO  MainController:97 - Update-Product Query executed in 0ms
2024-10-03 12:56:35 [main] INFO  MainController:174 - Restock-Product Query executed in 0ms
2024-10-03 12:56:35 [main] INFO  MainController:161 - Sell-Product Query executed in 0ms
2024-10-03 12:56:35 [main] INFO  MainController:82 - Delete-Product Query executed in 0ms
2024-10-03 12:56:35 [main] INFO  MainController:66 - Get-Product Query executed in 0ms
2024-10-03 12:56:35 [main] INFO  MainController:136 - Update-Category Query executed in 0ms
2024-10-03 12:56:35 [main] INFO  MainController:49 - Add-Product Query executed in 0ms
2024-10-03 14:32:26 [main] INFO  MainController:148 - Delete-Category Query executed in 9ms
2024-10-03 14:32:27 [main] INFO  MainController:108 - Add-Category Query executed in 0ms
2024-10-03 14:32:27 [main] INFO  MainController:122 - Get-Category Query executed in 0ms
2024-10-03 14:32:27 [main] INFO  MainController:97 - Update-Product Query executed in 0ms
2024-10-03 14:32:27 [main] INFO  MainController:174 - Restock-Product Query executed in 0ms
2024-10-03 14:32:27 [main] INFO  MainController:161 - Sell-Product Query executed in 0ms
2024-10-03 14:32:27 [main] INFO  MainController:82 - Delete-Product Query executed in 0ms
2024-10-03 14:32:27 [main] INFO  MainController:66 - Get-Product Query executed in 0ms
2024-10-03 14:32:27 [main] INFO  MainController:136 - Update-Category Query executed in 0ms
2024-10-03 14:32:27 [main] INFO  MainController:49 - Add-Product Query executed in 1ms
2024-10-03 14:33:39 [main] INFO  MainController:148 - Delete-Category Query executed in 13ms
2024-10-03 14:33:40 [main] INFO  MainController:108 - Add-Category Query executed in 0ms
2024-10-03 14:33:40 [main] INFO  MainController:122 - Get-Category Query executed in 0ms
2024-10-03 14:33:40 [main] INFO  MainController:97 - Update-Product Query executed in 0ms
2024-10-03 14:33:40 [main] INFO  MainController:174 - Restock-Product Query executed in 0ms
2024-10-03 14:33:40 [main] INFO  MainController:161 - Sell-Product Query executed in 0ms
2024-10-03 14:33:40 [main] INFO  MainController:82 - Delete-Product Query executed in 0ms
2024-10-03 14:33:40 [main] INFO  MainController:66 - Get-Product Query executed in 0ms
2024-10-03 14:33:40 [main] INFO  MainController:136 - Update-Category Query executed in 0ms
2024-10-03 14:33:40 [main] INFO  MainController:49 - Add-Product Query executed in 0ms
2024-10-03 14:40:03 [main] INFO  MainController:148 - Delete-Category Query executed in 18ms
2024-10-03 14:40:03 [main] INFO  MainController:108 - Add-Category Query executed in 0ms
2024-10-03 14:40:03 [main] INFO  MainController:122 - Get-Category Query executed in 0ms
2024-10-03 14:40:04 [main] INFO  MainController:97 - Update-Product Query executed in 0ms
2024-10-03 14:40:04 [main] INFO  MainController:174 - Restock-Product Query executed in 0ms
2024-10-03 14:40:04 [main] INFO  MainController:161 - Sell-Product Query executed in 0ms
2024-10-03 14:40:04 [main] INFO  MainController:82 - Delete-Product Query executed in 0ms
2024-10-03 14:40:04 [main] INFO  MainController:66 - Get-Product Query executed in 0ms
2024-10-03 14:40:04 [main] INFO  MainController:136 - Update-Category Query executed in 0ms
2024-10-03 14:40:04 [main] INFO  MainController:49 - Add-Product Query executed in 0ms
2024-10-08 15:07:04 [main] INFO  MainController:148 - Delete-Category Query executed in 4ms
2024-10-08 15:07:04 [main] INFO  MainController:108 - Add-Category Query executed in 0ms
2024-10-08 15:07:04 [main] INFO  MainController:122 - Get-Category Query executed in 0ms
2024-10-08 15:07:04 [main] INFO  MainController:97 - Update-Product Query executed in 0ms
2024-10-08 15:07:04 [main] INFO  MainController:174 - Restock-Product Query executed in 0ms
2024-10-08 15:07:04 [main] INFO  MainController:161 - Sell-Product Query executed in 0ms
2024-10-08 15:07:04 [main] INFO  MainController:82 - Delete-Product Query executed in 0ms
2024-10-08 15:07:04 [main] INFO  MainController:66 - Get-Product Query executed in 0ms
2024-10-08 15:07:04 [main] INFO  MainController:136 - Update-Category Query executed in 0ms
2024-10-08 15:07:04 [main] INFO  MainController:49 - Add-Product Query executed in 0ms
2024-10-08 17:31:51 [http-nio-8080-exec-2] INFO  MainController:108 - Add-Category Query executed in 125ms
2024-10-08 17:33:26 [http-nio-8080-exec-4] INFO  MainController:49 - Add-Product Query executed in 57ms
2024-10-08 17:37:45 [main] INFO  MainController:148 - Delete-Category Query executed in 4ms
2024-10-08 17:37:46 [main] INFO  MainController:108 - Add-Category Query executed in 0ms
2024-10-08 17:37:46 [main] INFO  MainController:122 - Get-Category Query executed in 0ms
2024-10-08 17:37:46 [main] INFO  MainController:97 - Update-Product Query executed in 0ms
2024-10-08 17:37:46 [main] INFO  MainController:174 - Restock-Product Query executed in 0ms
2024-10-08 17:37:46 [main] INFO  MainController:161 - Sell-Product Query executed in 0ms
2024-10-08 17:37:46 [main] INFO  MainController:82 - Delete-Product Query executed in 0ms
2024-10-08 17:37:46 [main] INFO  MainController:66 - Get-Product Query executed in 0ms
2024-10-08 17:37:46 [main] INFO  MainController:136 - Update-Category Query executed in 0ms
2024-10-08 17:37:46 [main] INFO  MainController:49 - Add-Product Query executed in 0ms
2024-10-09 09:22:40 [http-nio-8080-exec-6] INFO  MainController:108 - Add-Category Query executed in 148ms
2024-10-09 09:22:51 [http-nio-8080-exec-7] INFO  MainController:49 - Add-Product Query executed in 32ms
2024-10-09 09:24:36 [http-nio-8080-exec-8] INFO  MainController:108 - Add-Category Query executed in 10ms
2024-10-09 09:24:44 [http-nio-8080-exec-1] INFO  MainController:49 - Add-Product Query executed in 21ms
2024-10-09 09:24:47 [http-nio-8080-exec-2] INFO  MainController:66 - Get-Product Query executed in 24ms
2024-10-09 09:24:55 [http-nio-8080-exec-3] INFO  MainController:66 - Get-Product Query executed in 10ms
2024-10-09 09:25:06 [http-nio-8080-exec-4] INFO  MainController:66 - Get-Product Query executed in 0ms
2024-10-09 09:25:12 [http-nio-8080-exec-5] INFO  MainController:66 - Get-Product Query executed in 0ms
2024-10-09 09:25:15 [http-nio-8080-exec-6] INFO  MainController:66 - Get-Product Query executed in 0ms
2024-10-09 09:25:21 [http-nio-8080-exec-7] INFO  MainController:66 - Get-Product Query executed in 0ms
2024-10-09 09:26:55 [http-nio-8080-exec-10] INFO  MainController:66 - Get-Product Query executed in 0ms
